Tak,MPY,Ligging,Batenommer,Bate Kategorie,Bate beskrywing,Aankoop datum,V No,Registrasie No,Barcode Yes,Barcode No,Current location,Item in use,Broken,Only Damaged,Private use,Written off,Transferred,Unused
0012,02,     ,0207017786,STOELE - HOOFKANTOOR/DIENS    ,1 X TIKSTER STOEL -CINVKM525                                                                        ,20060331  ,          ,
0012,02,     ,0216005684,MATTE - HK EN DIENS           ,CARPET PROTECTOR 1200 X 916 X 3 -CINVKN548                                                          ,20080601  ,          ,
0012,02,     ,0216005685,MATTE - HK EN DIENS           ,CARPET PROTECTOR 1200 X 916 X 3 -CINVKN548                                                          ,20080601  ,          ,
0012,02,     ,0216005686,MATTE - HK EN DIENS           ,CARPET PROTECTOR 1200 X 916 X 3 -CINVKN548                                                          ,20080601  ,          ,
0012,02,     ,0299005643,DIVERSE - HK EN DIENS         ,SNIPPERMANDJIE  X 1 - EIKEHOUT                     -                                                ,19940102  ,          ,
0012,02,     ,0299007531,DIVERSE - HK EN DIENS         ,1 X SNIPPERMANDJIE EIK                                                                              ,20000620  ,          ,
0012,02,     ,0299007532,DIVERSE - HK EN DIENS         ,1 X SNIPPERMANDJIE EIK                                                                              ,20000620  ,          ,
0012,02,     ,0299008663,BEGRAFNISUITRUSTING - ALGEMEEN,1 X LEER (8STEP) -CINVFB398                                                                         ,20070501  ,          ,
0012,02,     ,0299008693,DIVERSE - HK EN DIENS         ,1 X KLUIS -CINVFB621                                                                                ,20070601  ,          ,
0012,02,     ,0310000336,MEDIESE KASSIES - HK EN DIENS ,NOODHULP KASSIE -CINVKM1050                                                                         ,20060530  ,          ,
0012,02,     ,0322005029,BRANDBESTRYDINGAPPARAAT       ,2 5KG BCF BRANDBLUSSER -GEDIENS 6/03                                                                ,19820429  ,          ,
0012,02,     ,0322005045,BRANDBESTRYDINGAPPARAAT       ,BRANDBLUSSER 1X2 5KG BCF -GEDIENS 6/03                                                              ,19850510  ,          ,
0012,02,     ,0327006968,REKENOUTOMATE - HK EN DIENS   ,1 X TOWER -KREDKC/9035                                                                              ,20040713  ,          ,
0012,02,     ,0327008379,REKENOUTOMATE - HK EN DIENS   ,1 X HP PRINTER 640 C -KNT 19/05/2006                                                                ,0         ,          ,
0012,02,     ,0327010254,REKENOUTOMATE - HK EN DIENS   ,1 X SAMSUNG ML 2010 LASER PRINTER -CINVKJ1240                                                       ,20071101  ,          ,
0012,02,     ,0327010744,REKENOUTOMATE - HK EN DIENS   ,TELKOM UPS -CINVKC9221                                                                              ,20080601  ,          ,
0012,02,     ,0343001088,AFDAKKE (TENTE)               ,RUBBER CARPET                                                                                       ,20081001  ,          ,
0012,02,     ,0345000634,POTPLANTBAKKE - HK EN DIENS   ,KUNSPOTPLANT -KONTROLE 6/6/05                                                                       ,20050606  ,          ,
0012,02,     ,0345000635,POTPLANTBAKKE - HK EN DIENS   ,KUNSPLANTE -KONTROLE 6/6/05                                                                         ,20050606  ,          ,
0012,02,     ,0345000636,POTPLANTBAKKE - HK EN DIENS   ,KUNSPLANTE -KONTROLE                                                                                ,20050606  ,          ,
0012,02,     ,0345000637,POTPLANTBAKKE - HK EN DIENS   ,KUNSPLANTE -KONTROLE 6/6/05                                                                         ,20050606  ,          ,
0012,02,     ,0345000638,POTPLANTBAKKE - HK EN DIENS   ,KUNSPLANT -KONTROLE 6/6/05                                                                          ,20050606  ,          ,
0012,02,     ,0345000639,POTPLANTBAKKE - HK EN DIENS   ,KUNSPLANT -KONTROLE 6/6/05                                                                          ,20050606  ,          ,
0012,02,     ,0345000640,POTPLANTBAKKE - HK EN DIENS   ,KUNSPLANTE -KONTROLE 6/6/05                                                                         ,20050606  ,          ,
0012,02,     ,0345000641,POTPLANTBAKKE - HK EN DIENS   ,KUNSPLANT -KONTROLE 6/6/05                                                                          ,20050606  ,          ,
0012,02,     ,0349000469,ASBAKKE/VULLISDROMME - HK DIEN,1 XSNIPPER MANTJIE -CINVFB839                                                                       ,20070901  ,          ,
0012,02,     ,0349000470,ASBAKKE/VULLISDROMME - HK DIEN,1 XSNIPPER MANTJIE -CINVFB839                                                                       ,20070901  ,          ,
0012,02,     ,0349000471,ASBAKKE/VULLISDROMME - HK DIEN,1 XSNIPPER MANTJIE -CINVFB839                                                                       ,20070901  ,          ,
0012,02,     ,0349000472,ASBAKKE/VULLISDROMME - HK DIEN,1 XSNIPPER MANTJIE -CINVFB839                                                                       ,20070901  ,          ,
0012,02,     ,0351000146,STOFSUIERS - HK EN DIENS      ,WAP AERO 640 VACUUM CLEANER KREDKC/8237                                                             ,20040624  ,          ,
0012,02,     ,0430006606,STOOTWAENTJIES                ,CHURCH TRUCK ALL 3 POS AVN50497                                                                     ,20050701  ,          ,
0012,02,     ,0471005234,KISTESTANDERS & BOKKIES       ,CASKET DISPLAY RACK_X_3_TIER X 1                                                                    ,19890501  ,          ,
0012,02,     ,0471005431,KISTESTANDERS & BOKKIES       ,KISTESTAANDERS X 1 - ENKEL                         -  S                                             ,19940102  ,          ,
0012,02,     ,0471005848,KISTESTANDERS & BOKKIES       ,CASKET DISPLAY RACK 3-TIER X 1                                                                      ,20000620  ,          ,
0012,02,     ,0471005849,KISTESTANDERS & BOKKIES       ,KISTESTAANDERS X 1 ENKEL                                                                            ,20000620  ,          ,
0012,02,     ,0471005850,KISTESTANDERS & BOKKIES       ,KISTESTAANDER X 1 ENKEL                                                                             ,20000620  ,          ,
0012,02,     ,0472005743,ALLWAY COTS                   ,ONE MAN TROLLEY -'                                                                                  ,20081001  ,          ,
0012,02,     ,0930000001,REKENOUTOMATE - HK EN DIENS   ,2GB 2.66GHZ TOWER -KREDKJ1317                                                                       ,20090101  ,          ,
0012,02,     ,0930000002,REKENOUTOMATE - HK EN DIENS   ,2GB 2.66GHZ TOWER -KREDKJ1317                                                                       ,20090101  ,          ,
0012,02,     ,0930000003,REKENOUTOMATE - HK EN DIENS   ,2GB 2.66GHZ TOWER -KREDKJ1317                                                                       ,20090101  ,          ,
0012,02,     ,0930000004,REKENOUTOMATE - HK EN DIENS   ,LENOVO 17TFT BLACK MONITOR -KREDKJ1317                                                              ,20090101  ,          ,
0012,02,     ,0930000005,REKENOUTOMATE - HK EN DIENS   ,LENOVO 17TFT BLACK MONITOR -KREDKJ1317                                                              ,20090101  ,          ,
0012,02,     ,0930000006,REKENOUTOMATE - HK EN DIENS   ,LENOVO 17TFT BLACK MONITOR -KREDKJ1317                                                              ,20090101  ,          ,
0012,02,     ,0930000007,REKENOUTOMATE - HK EN DIENS   ,SAMSUNG ML 2240 MONO LASER PRINTER & USB CABLE -KREDKJ1                                             ,20090101  ,          ,
0012,02,     ,0930000105,REKENOUTOMATE - HK EN DIENS   ,3COM OFFICECONNECT DUAL SPEED SWITCH 16 -KREDKJ1317                                                 ,20090101  ,          ,
0012,02,     ,0930000989,REKENOUTOMATE - HK EN DIENS   ,MONITOR -CINVKJ2288 INV 100630                                                                      ,20091014  ,          ,
