Tak,MPY,Ligging,Batenommer,Bate Kategorie,Bate beskrywing,Aankoop datum,V No,Registrasie No,Barcode Yes,Barcode No,Current location,Item in use,Broken,Only Damaged,Private use,Written off,Transferred,Unused
0900,01,DK   ,0207007809,STOELE - HOOFKANTOOR/DIENS    ,1 X BESOEKERSTOEL -EIKE   BURGUNDY TJEK 232483                                                      ,19960117  ,          ,
0900,01,KK   ,0201226722,LESSENAARS & TAFELS - HK/DIENS,1 X CREDENZA BEIDGE -SLIDING DOORS                                                                  ,19951206  ,          ,
0900,01,KK   ,0201226726,LESSENAARS & TAFELS - HK/DIENS,1 X LESSENAAR                                                                                       ,19951206  ,          ,
0900,01,KK   ,0201226727,LESSENAARS & TAFELS - HK/DIENS,1 X LESSENAAR 2LAAI                                                                                 ,19951206  ,          ,
0900,01,KK   ,0203007321,KABINETTE - HK EN DIENS       ,1 X 2DEUR KABINET                                                                                   ,19910101  ,          ,
0900,01,KK   ,0207007672,STOELE - HOOFKANTOOR/DIENS    ,1 X BESOEKERSTOEL                                                                                   ,19951206  ,          ,
0900,01,KK   ,0207007673,STOELE - HOOFKANTOOR/DIENS    ,1 X BESOEKERSTOEL                                                                                   ,19951206  ,          ,
0900,01,KOMB ,0201226865,LESSENAARS & TAFELS - HK/DIENS,1 X FOTOSTAATMASJIEN TAFEL                                                                          ,19910101  ,          ,
0900,01,KOMB ,0203005733,KABINETTE - HK EN DIENS       ,PIGEON HOLE CABINET -TJEK 119257  18.11.92                                                          ,19921101  ,          ,
0900,01,KOMB ,0299006052,DIVERSE - HK EN DIENS         ,1 X VULLIS BLIK -KOMBUIS                                                                            ,19910101  ,          ,
0900,01,OA   ,0201226725,LESSENAARS & TAFELS - HK/DIENS,1 X LESSENAAR                                                                                       ,19951206  ,          ,
0900,01,OA   ,0201226728,LESSENAARS & TAFELS - HK/DIENS,1 X KOFFIETAFEL  EIKE                                                                               ,19951206  ,          ,
0900,01,OA   ,0201226762,LESSENAARS & TAFELS - HK/DIENS,1 X LESSENAAR MET PEDESTAL -EIKEAFWERKING  1610X800 TJE                                             ,19960117  ,          ,
0900,01,OA   ,0201226913,LESSENAARS & TAFELS - HK/DIENS,1 X TRAPEZOID TAFELS                                                                                ,19910101  ,          ,
0900,01,OA   ,0207006927,STOELE - HOOFKANTOOR/DIENS    ,POLUPROP CHAIR -TJEK 119257  18.11.92                                                               ,19921101  ,          ,
0900,01,OA   ,0207007669,STOELE - HOOFKANTOOR/DIENS    ,1 X LESSENAARSTOEL                                                                                  ,19951206  ,          ,
0900,01,OA   ,0207007674,STOELE - HOOFKANTOOR/DIENS    ,1 X BESOEKERSTOEL                                                                                   ,19951206  ,          ,
0900,01,OA   ,0207007807,STOELE - HOOFKANTOOR/DIENS    ,1 X LESSENAARSTOEL -LAERUG  EIKE BURGUNDY  TJEK 232483                                              ,19960117  ,          ,
0900,01,OA   ,0207007808,STOELE - HOOFKANTOOR/DIENS    ,1 X LESSENAARSTOEL -LAERUG  EIKE BURGUNDY                                                           ,19960117  ,          ,
0900,01,OA   ,0207007810,STOELE - HOOFKANTOOR/DIENS    ,1 X BESOEKERSTOEL -EIKE  BURGUNDY  TJEK 232483                                                      ,19960117  ,          ,
0900,01,OA   ,0207007811,STOELE - HOOFKANTOOR/DIENS    ,1 X BESOEKERSTOEL -EIKE  BURGUNDY  TJEK 232483                                                      ,19960117  ,          ,
0900,01,OA   ,0207007812,STOELE - HOOFKANTOOR/DIENS    ,1 X BESOEKERSTOEL -EIKE   BURGUNDY  TJEK 232483                                                     ,19960117  ,          ,
0900,01,OA   ,0299005560,DIVERSE - HK EN DIENS         ,WASTE BINS -TJEK 119257  18.11.92                                                                   ,19921101  ,          ,
0900,01,OA   ,0303005038,FOTOSTAATMASJIENE HK EN DIENS ,PANASONIC LIGHTNING PROTECTORS                     -                                                ,19950101  ,          ,
0900,01,OPC  ,0201226764,LESSENAARS & TAFELS - HK/DIENS,1 X CREDENZA -EIKEAFWERKING 1025X600  TJEK 232483                                                   ,19960117  ,          ,
0900,01,OPC  ,0201228639,LESSENAARS & TAFELS - HK/DIENS,LESSENAAR -KQ01769                                                                                  ,20001101  ,          ,
0900,01,OPC  ,0201228855,LESSENAARS & TAFELS - HK/DIENS,1X TRAPEZOID TABEL                                                                                  ,20011130  ,          ,
0900,01,OPC  ,0201228856,LESSENAARS & TAFELS - HK/DIENS,1X TRAPEZOID TABEL                                                                                  ,20011130  ,          ,
0900,01,OPC  ,0201228857,LESSENAARS & TAFELS - HK/DIENS,1X TRAPEZOID TABEL                                                                                  ,20011130  ,          ,
0900,01,OPC  ,0201228858,LESSENAARS & TAFELS - HK/DIENS,1X TRAPEZOID TABEL                                                                                  ,20011130  ,          ,
0900,01,OPC  ,0201228859,LESSENAARS & TAFELS - HK/DIENS,1X TRAPEZOID TABEL                                                                                  ,20011130  ,          ,
0900,01,OPC  ,0201228860,LESSENAARS & TAFELS - HK/DIENS,1X TRAPEZOID TABEL                                                                                  ,20011130  ,          ,
0900,01,OPC  ,0207006928,STOELE - HOOFKANTOOR/DIENS    ,POLYPROP CHAIR -TJEK 119257  18.11.92                                                               ,19921101  ,          ,
0900,01,OPC  ,0207006929,STOELE - HOOFKANTOOR/DIENS    ,POLYPROP CHAIR -TJEK 119257 18.12.92                                                                ,19921101  ,          ,
0900,01,OPC  ,0207006930,STOELE - HOOFKANTOOR/DIENS    ,POLY PROP CHAIR -TJEK 119257  18.11.92                                                              ,19921101  ,          ,
0900,01,OPC  ,0207006931,STOELE - HOOFKANTOOR/DIENS    ,POLY PROP CHAIR -TJEK 119257  18.11.92                                                              ,19921101  ,          ,
0900,01,OPC  ,0207006932,STOELE - HOOFKANTOOR/DIENS    ,POLYPROP CHAI -TJEK 119257  18.11.92                                                                ,19921101  ,          ,
0900,01,OPC  ,0207006933,STOELE - HOOFKANTOOR/DIENS    ,POLY PROP CHAIR -TJEK 119257  18.11.92                                                              ,19921101  ,          ,
0900,01,OPC  ,0207006934,STOELE - HOOFKANTOOR/DIENS    ,POLY PROP CHAIR -TJEK 119257 18.11.92                                                               ,19921101  ,          ,
0900,01,OPC  ,0207006935,STOELE - HOOFKANTOOR/DIENS    ,POLY PROP CHAIR -TJEK 119257                                                                        ,19921101  ,          ,
0900,01,OPC  ,0207006936,STOELE - HOOFKANTOOR/DIENS    ,POLY PROP CHAIR -TJEK 119257  18.11.92                                                              ,19921101  ,          ,
0900,01,OPC  ,0299005562,DIVERSE - HK EN DIENS         ,WHITE BOARD 1200 X900 -TJEK 119257  18.11.92                                                        ,19921101  ,          ,
0900,01,TRAIN,0201226723,LESSENAARS & TAFELS - HK/DIENS,1 X CREDENZA BRUIN -SLIDING DOORS                                                                   ,19951206  ,          ,
0900,01,TRAIN,0201226765,LESSENAARS & TAFELS - HK/DIENS,1 X CREDENZA -EIKEAFWERKING 1025X600 TJEK 232483                                                    ,19960117  ,          ,
0900,01,TRAIN,0201226863,LESSENAARS & TAFELS - HK/DIENS,1 X 3LAAI LESSENAAR -STAAL                                                                          ,19910101  ,          ,
