0550,02,     ,0207008008,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008009,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008010,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008011,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008012,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008013,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008014,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008015,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008017,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008018,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008019,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008020,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008021,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008022,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008023,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008024,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008025,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008026,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008027,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008028,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008029,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008030,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008031,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008032,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008033,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008034,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008035,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008036,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207008037,1 X PLASTIEK STOEL CHARCOAL(EX 22)TJEK 247066                                                       ,19960508  ,          ,
0550,02,     ,0207014301,TIKSTERSTOELKB10335                                                                                 ,20021029  ,          ,
0550,02,     ,0207014302,TIKSTERSTOELKB10335                                                                                 ,20021029  ,          ,
0550,02,     ,0207014303,LESSENAARSTOELKB10335                                                                               ,20021029  ,          ,
0550,02,     ,0207014304,BESOEKERSTOELKB10335                                                                                ,20021029  ,          ,
0550,02,     ,0207014305,BESOEKERSTOELKB10335                                                                                ,20021029  ,          ,
0550,02,     ,0207014306,LESSENAARSTOELKB10335                                                                               ,20021029  ,          ,
0550,02,     ,0207014307,LESSENAARSTOELKB10335                                                                               ,20021029  ,          ,
0550,02,     ,0207014308,LESSENAARSTOELKB10335                                                                               ,20021029  ,          ,
0550,02,     ,0207014309,LESSENAARSTOELKB10335                                                                               ,20021029  ,          ,
0550,02,     ,0207014517,STRATOS VIS SIDE CHAIR IN CEDARCRYL CRYSTAL FABRICKB138                                             ,20030501  ,          ,
0550,02,     ,0207014518,STRATOS VIS SIDE CHAIR IN CRYSTAL FABRICKB13865                                                     ,20030501  ,          ,
0550,02,     ,0207014519,STRATOS VIS SIDE CHAIR IN CRYSTAL FABRICKB13865                                                     ,20030501  ,          ,
0550,02,     ,0207014520,STRATOS VIS SIDE CHAIR IN CRYSTAL FABRICKB13865                                                     ,20030501  ,          ,
0550,02,     ,0207014521,STRATOS VIS SIDE CHAIR IN CRYSTAL FABRICKB13865                                                     ,20030501  ,          ,
0550,02,     ,0207014522,STRATOS VIS SIDE CHAIR IN CRYSTAL FABRICKB13861                                                     ,20030501  ,          ,
0550,02,     ,0207014523,STRATOS VIS SIDE CHAIR IN CRYSTAL FABRICKB13861                                                     ,20030501  ,          ,
0550,02,     ,0207014524,STRATOS VIS SIDE CHAIR IN CRYSTAL FABRICKB13861                                                     ,20030501  ,          ,
0550,02,     ,0303005137,FAKSMASJIEN  CANON L300TJEK 427027                                                                  ,19990310  ,          ,
0550,02,     ,0310000358,NOODHULP KASSIECINVKM1050                                                                           ,20060531  ,          ,
0550,02,     ,0322005234,1X BRANDBLISSERGEDIENS 1/02                                                                         ,19910101  ,          ,
0550,02,     ,0322005235,1X BRANDBLISSERGEDIENS 1/02                                                                         ,19910101  ,          ,
0550,02,     ,0322005236,1X BRANDBLISSERGEDIENS 1/02                                                                         ,19910101  ,          ,
0550,02,     ,0322005237,1 X BRANDBLISSERGEDIENS 1/02                                                                        ,19910101  ,          ,
0550,02,     ,0322005333,BRANDSLANG (GEDIENS 1/02)                                                                           ,19990201  ,          ,
0550,02,     ,0327007460,1 X TOWER                                                                                           ,20010101  ,          ,
0550,02,     ,0327007461,1 X MONITOR                                                                                         ,20010101  ,          ,
0550,02,     ,0327007463,1 X 3-COM SWITCH                                                                                    ,20010101  ,          ,
0550,02,     ,0327007466,1 X MONITOR                                                                                         ,20010101  ,          ,
0550,02,     ,0327007467,1 X TOWER                                                                                           ,20010101  ,          ,
0550,02,     ,0327007468,1 X MONITOR                                                                                         ,20010101  ,          ,
0550,02,     ,0327007477,1 X TOWER                                                                                           ,20081201  ,          ,
0550,02,     ,0327007608,3COM OFFICE CONNECT SWITCH KREDKC15937                                                              ,20050412  ,          ,
0550,02,     ,0329000329,OPTELMASJIEN OLYMPIA CPD 5014KQ12596                                                                ,20020521  ,          ,
0550,02,     ,0330005598,WETROK STOFSUIERTJEK 295959                                                                         ,19970418  ,          ,
0550,02,     ,0334000335,COMPUTERCINVKP1867                                                                                  ,20090701  ,          ,
0550,02,     ,0342000142,SKERMKB10335                                                                                        ,20021029  ,          ,
0550,01,     ,0345000752,1 X KUNSPLANTKNT 28/11/05                                                                           ,0         ,          ,
0550,01,     ,0345000753,1 X KUNSPLANT                                                                                       ,0         ,          ,
0550,01,     ,0345000754,1 X KUNSPLANT                                                                                       ,0         ,          ,
0550,01,     ,0345000755,1 X KUNSPLANT                                                                                       ,0         ,          ,
0550,01,     ,0345000756,1 X KUNSPLANT                                                                                       ,0         ,          ,
0550,01,     ,0345000757,1 X KUNSPLANT                                                                                       ,0         ,          ,
0550,01,     ,0345000758,1 X KUNSPLANT                                                                                       ,0         ,          ,
0550,01,     ,0345000759,1 X KUNSPLANT                                                                                       ,0         ,          ,
0550,02,     ,0348000002,1 X 4 LAAI PEDESTALTJEK 240187                                                                      ,19960314  ,          ,
0550,02,     ,0348000003,1 X 2 LAAI PEDESTALTJEK 240187                                                                      ,19960314  ,          ,
0550,02,     ,0348000004,1 X 2 LAAI PEDESTAL MET LESSENAARTJEK 240187                                                        ,19960314  ,          ,
0550,02,     ,0348000104,CREDENZAKB10335                                                                                     ,20021029  ,          ,
0550,02,     ,0348000105,CREDENZAKB10335                                                                                     ,20021029  ,          ,
0550,02,     ,0348000106,CREDENZAKB10335                                                                                     ,20021029  ,          ,
0550,02,     ,0349000007,1 X METAAL ASBLIKIVORY TJEK 240187                                                                  ,19960314  ,          ,
0550,02,     ,0349000009,1 X METAAL ASBLIKIVORY TJEK 240187                                                                  ,19960314  ,          ,
0550,02,     ,0349000011,1 X STAAN ASBLIKTJEK 240187                                                                         ,19960314  ,          ,
0550,02,     ,0349000012,1 X STAAN ASBLIKTJEK 240187                                                                         ,19960314  ,          ,
0550,02,     ,0349000217,SNIPPERMANDJIEKB10335                                                                               ,20021029  ,          ,
0550,02,     ,0349000218,SNIPPERMANDJIEKB10335                                                                               ,20021029  ,          ,
0550,02,     ,0349000219,SNIPPERMANDJIEKB10335                                                                               ,20021029  ,          ,
0550,02,     ,0349000220,SNIPPERMANDJIEKB10335                                                                               ,20021029  ,          ,
0550,02,     ,0349000221,SNIPPERMANDJIEKB10335                                                                               ,20021029  ,          ,
0550,02,     ,0349000222,SNIPPERMANDJIEKB10335                                                                               ,20021029  ,          ,
0550,02,     ,0349000223,SNIPPERMANDJIEKB10335                                                                               ,20021029  ,          ,
0550,02,     ,0351000227,1 X WAB VACUMM CLEANERCINVFB441                                                                     ,20070501  ,          ,
0550,02,     ,0401005862,NAGEMAAKTE AFLAATMASJIENAJ06472  KG00956                                                            ,20021001  ,          ,
0550,02,     ,0420006276,POLY GRASS MAT REDAJ06373                                                                           ,20021001  ,          ,
0550,02,     ,0460005511,ENKEL KIS VERTOON  STAANDER                                                                         ,19910101  ,          ,
0550,02,     ,0460005512,ENKEL KIS VERTOON STAANDER                                                                          ,19910101  ,          ,
0550,02,     ,0471005580,CASKET DISPLAY RACK  3 TIERJNL 20007                                                                ,19970227  ,          ,
0550,02,     ,0471005581,CASKET DISPLAY RACK  3 TIERJNL 20007                                                                ,19970227  ,          ,
0550,02,     ,0471005583,CASKET DISPLAY RACK VERTICALJNL 20007                                                               ,19970227  ,          ,
0550,02,     ,0471005645,CASKET DISPLAY RACK 3 TIERJNL 20008                                                                 ,19970224  ,          ,
0550,02,     ,0471005647,CASKET DISPLAY RACK  3 TIERJNL 20008                                                                ,19970224  ,          ,
0550,02,     ,0471005648,CASKET DISPLAY RACK  3 TIERJNL 20008                                                                ,19970224  ,          ,
0550,02,     ,0471005649,CASKET DISPLAY RACK  VERTJNL 20008                                                                  ,19970224  ,          ,
0550,02,     ,0471005651,CASKET DISPLAY RACK VERTICALJNL 20008                                                               ,19970224  ,          ,
0550,02,     ,0471005654,CASKET DISPLAY RACK  VERTICALJNL 20008                                                              ,19970224  ,          ,
0550,02,     ,0471005655,CASKET DISPLAY RACK VERTICALJNL 20008                                                               ,19970224  ,          ,
0550,02,     ,0471005656,CASKET DISPLAY RACK  VERTICALJNL 20008                                                              ,19970224  ,          ,
0550,02,     ,0471005657,CASKET DISPLAY RACK VERTICALJNL 20008                                                               ,19970224  ,          ,
0550,02,     ,0471005658,CASKET DISPLAY RACK VERTICALJNL 20008                                                               ,19970224  ,          ,
0550,02,     ,0471005659,CASKET DISPLAY RACK  VERTICALJNL 20008                                                              ,19970224  ,          ,
0550,02,     ,0471005660,CASKET DISPLAY RACK  VERTJNL 20008                                                                  ,19970228  ,          ,
0550,02,     ,0471005661,CASKET DISPLAY RACK  VERTICALJNL 20008                                                              ,19970224  ,          ,
0550,02,     ,0495005779,VOETSTUKKB10335                                                                                     ,20021029  ,          ,
